search_rank,canonical_url,jurisdiction,word_count,modernbert_token_count_with_special_tokens,tokenizer_model_id,tokenizer_revision,fully_covered_at_512,fully_covered_at_1024,fully_covered_at_1536,fully_covered_at_2048,fully_covered_at_3072,fully_covered_at_4096,fully_covered_at_8192
979,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aze/2009/case_no._103-115-2009.html,Azerbaijan,96,115,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
981,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_2622009.html,Republic of Moldova,54,68,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
982,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._deborah_g._frock.html,United States of America,124,152,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
983,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2009/9_t_82008.html,Czechia,26,33,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
984,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/18a2009.html,Romania,36,42,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
985,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2009/at_and_others_v_dulghieru.html,United Kingdom of Great Britain and Northern Ireland,139,161,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
986,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/2009/no_1216_kpid_sus2009.html,Indonesia,375,444,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
988,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2009/decision_no._648.html,Albania,371,487,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
989,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/pol/2009/iii_k_11408.html,Poland,520,697,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
990,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2009/correctional_tribunal_of_liege_11-02-2009.html,Belgium,288,382,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
992,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2009/case_no._b_10768-08.html,Sweden,306,401,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
994,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_1602009.html,Republic of Moldova,112,142,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
995,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2009/3_t_1682008_.html,Slovakia,186,271,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
996,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1re_-_1142009.html,Republic of Moldova,60,78,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
997,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2009/case_no_b_4924-08.html,Sweden,101,117,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
998,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/2_a_2009.html,Romania,154,198,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
999,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2009/crim._case_no._q-05-135363.html,Philippines,190,267,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1000,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2009/affiba_z..html,France,178,233,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1001,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/bra/2009/processo_n_2008.05.00.101562-0.html,Brazil,423,511,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2009/expte_231-u-2010.html,Argentina,262,327,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aus/2008/r_v_kovacs_2009_2_qd_r_51.html,Australia,1461,2058,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,0,0,1,1,1
1004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2008/r_v._ng.html,Canada,463,594,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2008/m.s..html,Canada,301,361,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._navarrete.html,United States of America,95,137,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2008/dosar_nr_1ra_-_142208.html,Republic of Moldova,87,113,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2008/4_t_24699.html,Czechia,68,90,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1011,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v_ezekiel_hampton.html,United States of America,83,108,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/dnk/2008/copenhagen_district_court_judgment_11_december_2008.html,Denmark,116,141,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1013,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/prt/2008/processo_08p29.html,Portugal,93,113,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1014,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/rou/2008/58_2009.html,Romania,266,317,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1015,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/rou/2008/1989422007.html,Romania,90,111,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1016,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fin/2008/anonymous_decision_2.html,Finland,145,175,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1017,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/2008/no._1325_kpid_sus2009.html,Indonesia,265,331,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1018,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fin/2008/anonymous_decision_222.html,Finland,145,175,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1019,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._daniel_mcneal.html,United States of America,39,55,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1020,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fin/2008/anonymous_decision_1.html,Finland,238,267,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1021,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2008/dosar_nr_1ra_-132208.html,Republic of Moldova,116,137,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1023,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2008/45_t_52008.html,Czechia,100,125,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1024,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/rou/2008/1511.71102008.html,Romania,267,340,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1025,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sgp/2008/wang_chin_sing_v_public_prosecutor.html,Singapore,550,720,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1026,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/mother_doe_i_v._sheikh_hamdan_bin_rashid_al_maktoum.html,United States of America,222,278,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1027,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/plw/2008/lolita_pamintuan_at_al._v_republic_of_palau.html,Palau,276,348,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1028,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sgp/2008/public_prosecutor_v_wang_minjiang.html,Singapore,165,217,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1029,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2008/china_v._secretary_of_state_for_the_home_department.html,United Kingdom of Great Britain and Northern Ireland,366,431,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1030,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/acr_20088459_se.html,Brazil,170,211,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1031,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jam/2008/r_v_norcott_graham_and_agon_stephens.html,Jamaica,109,128,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1032,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/case_ca_brasov_114.html,Romania,135,185,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1033,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2008/leonard-st._vil.html,Canada,195,261,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1035,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2008/4_to_482008.html,Slovakia,292,399,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1036,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mkd/2008/verdict_kok..6108.html,North Macedonia,170,211,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1037,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2008/6_to_692008_.html,Slovakia,235,325,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2008/case_no_b_5886-08.html,Sweden,154,191,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1040,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2008/h.m._v._republic_of_niger.html,International and Regional Bodies,330,456,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1041,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nld/2008/z.z.z._v._the_netherlands_communication_no._152007_cedawc42d152007.html,Netherlands (Kingdom of the),868,1051,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,1,1,1,1,1
1042,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mkd/2008/verdict_iv_kok.br.56_08.html,North Macedonia,107,134,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1043,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/processo_n_2008.84.00.003092-3_.html,Brazil,62,73,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1044,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/acr_993.08.038916-0_sp.html,Brazil,165,203,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1045,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/1420892007.html,Romania,189,218,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1046,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._paris.html,United States of America,359,445,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1047,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/1312008.html,Romania,145,168,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1048,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2008/crim._cases_nos._21800_and_22151.html,Philippines,481,630,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1051,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/2008/case_no._n81-08-65.html,Russian Federation,104,154,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1052,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/case_ca_galati_112a-2008.html,Romania,628,786,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1053,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/processo_2008.03.00.020091-5_hc_32474.html,Brazil,156,216,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1054,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/6481092008.html,Romania,128,155,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1055,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/sentenca_0902.07.0001774-0_rs.html,Brazil,164,196,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1056,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/case_ca_ploiesti_117-2008l.html,Romania,68,79,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1057,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/_united_states_v._shannon_blaylock.html,United States of America,122,156,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1059,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/slv/2008/0101-39-2008_causa_no._158-3-2008.html,El Salvador,412,526,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1060,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2008/regina_v_o..html,United Kingdom of Great Britain and Northern Ireland,411,471,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1062,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2008/sareut_kampha_and_others.html,Thailand,207,273,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1063,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/khm/2008/than_phoeung_anony.html,Cambodia,1059,1350,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,1,1,1,1,1
1064,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/col/2008/gutierez_and_calvo.html,Colombia,258,325,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1065,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._djoumessi.html,United States of America,199,259,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1066,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aus/2008/_r_v_sieders_yotchomchin.html,Australia,1572,2229,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,0,0,1,1,1
1067,https://www.unodc.org/cld/case-law-doc/drugcrimetype/cze/2008/1_t_112008.html,Czechia,94,121,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1068,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2008/crim._cases_nos._ii-12478_ii-12481_and_ii_12498.html,Philippines,95,146,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1069,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/acr_2008.027440-3_sc.html,Brazil,102,129,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1070,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2008/dosar_nr._1ra_9762008.html,Republic of Moldova,53,68,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1071,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/2008/no_367_kpid_sus2009.html,Indonesia,386,501,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1072,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/2008/no_56kpid_sus2009.html,Indonesia,357,430,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1073,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2008/ii_k_3907_.html,Serbia,129,150,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1075,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._corey_davis.html,United States of America,142,190,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1076,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/col/2008/anonymous_criminal_case_no_63-001-60-00-059-2007-00893_.html,Colombia,54,75,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1077,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nor/2008/the_public_prosecution_authority_v._daniel_dundon.html,Norway,206,251,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1078,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2008/dosar_nr._1ra_9152008.html,Republic of Moldova,80,93,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1079,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/case_ca_craiova_29-2008.html,Romania,238,295,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1080,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2008/acr_993.07.124674-3_sp.html,Brazil,98,110,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1081,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/107a_-_2008.html,Romania,255,293,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1082,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2008/nakpangi.html,Canada,274,354,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1083,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/5971452006_.html,Romania,132,167,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1084,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._darrill_gray.html,United States of America,90,113,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1085,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2008/dosar_nr._1ra_8472008.html,Republic of Moldova,56,73,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1086,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/case_ca_craiova_26-2008_.html,Romania,497,655,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1087,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/slv/2008/_0601-72-2008_causa_penal_no._59-50-tsp-08-1.html,El Salvador,316,399,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1088,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2008/correctional_tribunal_of_gent_11-06-2008.html,Belgium,203,236,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1089,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2008/united_states_v._calimlim.html,United States of America,216,301,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1090,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/decision_no._872008.html,Romania,395,495,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1091,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2008/2054852007.html,Romania,139,163,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
